Player;Squad;Nation;Pos;Age;MP;Min;Gls;G-PK;Ast;xG;xAG;Gls/90;G-PK/90;Ast/90;xG/90;xAG/90;Competition;Sh;Sh/90;SoT/90;Passes%;ShortPasses%;MediumPasses%;LongPasses%;A-xAG;TklW/90;Blocks/90;Int/90;Tkl+Int/90;Clr/90;Touches/90;Dribbles/90;Dribbles%;SCA/90;GCA/90;Aerial%;Points/90;xGA;OG;PSxG;PSxG/SoT;PSxG+/-;GA;GA/90;Save%;CS%;SoTA/90;SoTA/GA;SoT/G;G-xG;PassesCompleted/90;PassesAttempted/90;ShortPassesCompleted/90;MediumPassesCompleted/90;LongPassesCompleted/90;TotDistPasses/90;PrgDistPasses/90;xA/90;KP/90;FinalThirdPasses/90;PPA/90;CrsPA/90;PassesProgressive/90;xGA/90;Recov/90;Fls/90;Fld/90;AerialW/90;xGD;xGD/90;MP_Squad
Maurício;Portimonense;BRA;MF;34;14;993;3;3;0;0.6;0.2;0.27;0.27;0.0;0.06;0.02;Primeira Liga;8;0.73;0.27;88.4;90.8;92.8;76.0;-0.2;1.14;1.14;1.07;2.64;0.79;43.86;0.21;25.0;1.90;0.09;68.8;1.00;20.8;0;0;0;0;0;0;0.0;0;0.0;0.0;1.0;2.4;31.71;35.86;14.79;12.93;2.71;532.5;130.14;0.01;0.43;2.93;0.29;0.14;3.64;1.49;6.07;1.64;2.07;0.79;-20.2;-1.43;34
Zié Mohamed Ouattara;Portimonense;CIV;FW,MF;23;22;1163;1;1;0;0.7;1.3;0.08;0.08;0.0;0.06;0.1;Primeira Liga;8;0.62;0.23;73.5;84.0;77.9;51.3;-1.3;0.73;0.82;0.64;1.91;1.0;30.64;0.55;60.0;2.32;0.15;52.9;1.05;25.7;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;0.30000000000000004;17.91;24.36;8.36;7.23;1.82;300.45;92.41;0.06;0.73;1.18;0.5;0.18;2.09;1.17;3.14;0.45;0.32;0.82;-25.0;-1.1099999999999999;34
Fahd Moufi;Portimonense;MAR;DF;27;31;2635;1;1;2;1.3;2.8;0.03;0.03;0.07;0.05;0.09;Primeira Liga;17;0.58;0.10;70.8;84.3;74.3;43.1;-0.8;0.61;1.48;1.45;2.39;2.23;56.77;0.58;33.3;2.36;0.17;60.6;1.06;45.9;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;-0.30000000000000004;32.35;45.71;15.42;13.35;2.74;551.74;199.42;0.09;1.06;2.1;1.0;0.65;2.52;1.48;4.97;0.97;1.68;2.03;-44.6;-1.43;34
Kosuke Nakamura;Portimonense;JPN;GK;28;30;2700;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;69.6;99.2;98.4;43.7;0.0;0.03;0.0;0.0;0.03;0.8;43.23;0.07;100.0;0.17;0.03;100.0;0.83;52.8;1;56.0;0.30;+11.0;46;1.53;75.7;20.0;6.03;3.93;0.0;0.0;27.43;39.43;3.93;14.47;8.93;820.83;598.47;0.0;0.03;0.73;0.0;0.0;0.03;1.76;1.57;0.03;0.2;0.13;-52.8;-1.76;34
Nonoca;Portimonense;BRA;MF;25;13;566;0;0;0;0.3;0.6;0.0;0.0;0.0;0.05;0.09;Primeira Liga;6;0.95;0.32;81.9;86.1;93.3;58.6;-0.6;0.85;1.0;0.15;1.15;0.15;19.62;0.46;50.0;2.55;0.00;54.5;0.92;10.9;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.3;12.15;14.85;5.23;5.38;1.31;219.08;46.62;0.02;0.38;1.08;0.15;0.0;1.0;0.84;3.54;1.38;1.08;0.46;-10.6;-0.7899999999999999;34
David Pastor;Portimonense;BRA;MF;23;1;2;0;0;0;0.0;0.1;0.0;0.0;0.0;0.0;4.93;Primeira Liga;0;0.00;0.00;100.0;100.0;0;100.0;-0.1;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0;45.00;0.00;0;0.00;0.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;2.0;81.0;62.0;0.1;1.0;0.0;1.0;1.0;0.0;0.1;1.0;0.0;0.0;0.0;-0.1;-0.1;34
Pedrão;Portimonense;BRA;DF;26;29;2582;2;2;0;2.7;1.7;0.07;0.07;0.0;0.09;0.06;Primeira Liga;22;0.77;0.21;81.2;87.1;92.2;55.8;-1.7;0.86;1.34;1.34;2.72;4.03;63.24;0.59;77.3;1.25;0.00;77.5;0.97;48.8;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;-0.7000000000000002;43.31;53.31;12.52;23.93;6.31;905.45;365.66;0.05;0.38;3.76;0.34;0.03;3.66;1.68;6.72;1.41;0.69;1.9;-46.099999999999994;-1.5899999999999999;34
Samuel Portugal;Portimonense;BRA;GK;29;4;360;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;65.9;100.0;97.9;41.8;0.0;0.0;0.0;0.0;0.0;0.0;36.5;0.0;0;0.50;0.00;100.0;2.25;3.3;0;3.6;0.20;+1.6;2;0.50;88.9;50.0;4.5;9.0;0.0;0.0;22.75;34.5;3.0;11.5;8.25;703.5;532.5;0.0;0.0;0.5;0.0;0.0;0.0;0.82;2.0;0.0;0.0;0.75;-3.3;-0.82;34
Bruno Reis;Portimonense;POR;MF,DF;23;4;71;0;0;0;1.0;0.0;0.0;0.0;0.0;1.19;0.0;Primeira Liga;1;1.27;0.00;66.7;81.0;61.5;25.0;0.0;0.25;0.5;0.25;0.5;0.0;13.0;0.0;0.0;0.00;0.00;50.0;0.75;0.7;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-1.0;7.0;10.5;4.25;2.0;0.25;93.25;36.25;0.0;0.0;0.5;0.25;0.25;0.5;0.17;2.75;1.5;0.25;0.25;0.30000000000000004;1.02;34
Filipe Relvas;Portimonense;POR;DF;23;33;2867;0;0;1;2.0;0.8;0.0;0.0;0.03;0.06;0.02;Primeira Liga;17;0.53;0.13;81.5;86.0;87.9;66.5;0.2;0.91;1.39;1.73;3.24;4.15;66.03;0.3;50.0;1.29;0.09;75.0;1.03;51.3;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-2.0;44.58;54.7;13.42;23.73;6.85;932.33;357.15;0.05;0.39;3.33;0.42;0.15;3.33;1.55;4.7;0.58;0.42;3.18;-49.3;-1.49;34
Bryan Róchez;Portimonense;HON;FW,MF;28;21;890;1;1;2;4.9;0.9;0.1;0.1;0.2;0.49;0.09;Primeira Liga;28;2.83;0.81;62.2;64.1;66.0;40.0;1.1;0.38;0.24;0.05;0.52;0.38;14.14;0.19;23.5;2.22;0.30;43.2;0.90;16.4;0;0;0;0;0;0;0.0;0;0.0;0.0;8.0;-3.9000000000000004;5.48;8.81;3.14;1.67;0.1;69.95;16.29;0.02;0.48;0.43;0.14;0.0;0.71;0.78;1.14;0.52;0.76;1.67;-11.499999999999998;-0.29000000000000004;34
Pedro Sá;Portimonense;POR;MF;29;13;740;0;0;1;0.1;0.4;0.0;0.0;0.12;0.01;0.05;Primeira Liga;2;0.24;0.00;76.4;82.4;86.2;56.7;0.6;0.23;0.54;0.46;1.31;1.54;32.08;0.15;50.0;1.34;0.12;58.3;1.38;10.6;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.1;20.46;26.77;7.92;9.15;2.62;373.0;102.15;0.03;0.31;1.69;0.23;0.0;2.54;0.82;2.85;1.54;0.38;1.08;-10.5;-0.8099999999999999;34
Adewele Sapara;Portimonense;NGA;FW,MF;28;5;117;0;0;0;0.1;0.1;0.0;0.0;0.0;0.09;0.05;Primeira Liga;1;0.77;0.00;82.1;93.3;83.3;77.8;-0.1;0.8;0.0;0.6;1.6;0.4;11.2;0.0;0.0;2.29;0.00;14.3;0.20;4.5;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.1;6.4;7.8;2.8;2.0;1.4;131.2;32.8;0.0;0.4;0.4;0.2;0.2;0.6;0.9;2.2;0.6;0.2;0.2;-4.4;-0.81;34
Moustapha Seck;Portimonense;SEN;DF,FW;27;29;2243;0;0;1;0.5;2.6;0.0;0.0;0.04;0.02;0.1;Primeira Liga;13;0.52;0.16;63.3;80.6;68.1;37.4;-1.6;1.21;0.9;1.07;2.86;1.38;42.83;0.48;28.6;1.96;0.12;62.1;1.14;41.9;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.5;21.03;33.21;9.9;8.48;2.1;360.28;152.79;0.09;0.69;1.55;0.83;0.72;2.14;1.44;4.34;1.38;1.14;1.41;-41.4;-1.42;34
Wagner;Portimonense;BRA;DF;23;1;90;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;84.6;89.7;88.2;66.7;0.0;3.0;1.0;2.0;5.0;2.0;59.0;0.0;0;0.00;0.00;100.0;0.00;2.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;44.0;52.0;26.0;15.0;2.0;694.0;293.0;0.0;0.0;1.0;0.0;0.0;4.0;2.1;9.0;0.0;0.0;3.0;-2.1;-2.1;34
Willyan;Portimonense;BRA;DF,MF;28;4;360;0;0;0;0.1;0.0;0.0;0.0;0.0;0.02;0.01;Primeira Liga;4;1.00;0.50;75.8;82.8;86.6;56.7;0.0;1.0;1.0;2.0;3.75;4.0;73.75;0.75;60.0;1.25;0.00;81.8;2.25;3.3;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.1;47.75;63.0;12.0;25.75;9.5;1065.0;451.75;0.03;0.25;5.25;0.5;0.0;5.0;0.82;8.25;1.0;2.25;4.5;-3.1999999999999997;-0.7999999999999999;34
Domingos André Ribeiro Almeida;Vitória;POR;MF;23;3;237;0;0;2;0.3;0.8;0.0;0.0;0.76;0.11;0.31;Primeira Liga;4;1.52;0.76;86.1;94.2;84.6;75.0;1.2;0.67;2.0;1.33;2.67;1.33;50.67;1.33;44.4;3.42;0.76;66.7;2.00;2.8;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.3;31.0;36.0;16.33;11.0;2.0;486.67;149.33;0.23;1.0;4.0;0.33;0.0;4.33;0.93;6.67;1.67;2.33;0.67;-2.5;-0.8200000000000001;34
André Amaro;Vitória;COL;DF;20;27;2361;1;1;1;1.9;0.2;0.04;0.04;0.04;0.07;0.01;Primeira Liga;13;0.50;0.15;86.4;89.0;91.9;72.4;0.8;1.11;1.19;1.78;3.52;3.81;53.07;0.19;38.5;0.69;0.08;57.4;1.70;30.8;0;0;0;0;0;0;0.0;0;0.0;0.0;4.0;-0.8999999999999999;37.07;42.89;11.74;20.19;4.96;740.89;267.11;0.01;0.19;2.26;0.07;0.04;2.85;1.14;5.26;0.96;1.11;2.0;-28.900000000000002;-1.0699999999999998;34
Anderson;Vitória;BRA;FW;25;30;1350;4;4;0;5.1;0.4;0.27;0.27;0.0;0.34;0.03;Primeira Liga;56;3.73;1.33;60.5;69.0;58.8;100.0;-0.4;0.07;0.33;0.07;0.23;0.53;13.73;0.5;33.3;1.79;0.13;27.8;1.57;19.1;0;0;0;0;0;0;0.0;0;0.0;0.0;5.0;-1.0999999999999996;3.73;6.17;2.6;0.67;0.2;47.0;10.13;0.01;0.2;0.37;0.07;0.0;0.5;0.64;0.73;1.2;0.8;0.83;-14.000000000000002;-0.3;34
André André;Vitória;POR;MF;33;20;1353;1;1;0;0.8;1.5;0.07;0.07;0.0;0.05;0.1;Primeira Liga;7;0.47;0.13;86.6;91.2;89.7;71.8;-1.5;0.8;0.65;0.5;1.9;0.6;43.85;0.75;57.7;2.86;0.27;33.3;1.25;18.6;0;0;0;0;0;0;0.0;0;0.0;0.0;2.0;0.19999999999999996;31.75;36.65;15.55;12.65;2.8;528.95;150.05;0.08;0.75;3.65;0.7;0.2;4.85;0.93;5.35;1.6;2.55;0.45;-17.8;-0.88;34
Celton Anssumane Biai;Vitória;POR;GK;22;5;450;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;64.5;93.3;96.0;42.7;0.0;0.0;0.0;0.0;0.0;0.8;33.2;0.0;0;0.00;0.00;100.0;0.20;7.3;1;7.6;0.30;-2.4;11;2.20;54.5;20.0;4.4;2.0;0.0;0.0;20.0;31.0;2.8;9.6;7.6;601.2;445.0;0.0;0.0;0.6;0.2;0.0;0.0;1.46;1.8;0.0;0.4;0.2;-7.3;-1.46;34
Jason Bahamboula;Vitória;FRA;MF;21;1;9;0;0;0;0.3;0.0;0.0;0.0;0.0;2.85;0.0;Primeira Liga;1;10.00;0.00;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0;0.00;0.00;33.3;0.00;0.0;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.3;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.3;2.85;34
Ibrahima Bamba;Vitória;CIV;DF,MF;21;28;2324;0;0;0;0.8;0.2;0.0;0.0;0.0;0.03;0.01;Primeira Liga;15;0.58;0.00;83.0;88.2;91.9;60.7;-0.2;1.36;1.61;1.29;3.54;4.5;47.75;0.21;35.3;0.66;0.08;45.2;1.61;32.0;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.8;28.89;34.82;8.79;16.11;3.54;579.07;196.82;0.01;0.14;1.82;0.04;0.04;1.71;1.14;6.21;1.36;1.54;1.0;-31.2;-1.1099999999999999;34
Daniel Bandeira;Vitória;POR;MF;23;30;1643;1;1;0;0.9;0.9;0.05;0.05;0.0;0.05;0.05;Primeira Liga;16;0.88;0.11;85.0;88.1;89.9;68.8;-0.9;0.9;0.6;0.8;2.27;0.83;37.47;0.6;56.3;2.69;0.11;62.7;1.53;21.0;0;0;0;0;0;0;0.0;0;0.0;0.0;2.0;0.09999999999999998;26.53;31.2;12.13;11.03;2.13;438.93;121.73;0.03;0.4;2.83;0.4;0.03;3.5;0.7;5.0;0.83;0.67;1.07;-20.1;-0.6499999999999999;34
Antonio Cortés;Vitória;ESP;FW;23;3;52;0;0;0;0.0;0.1;0.0;0.0;0.0;0.0;0.11;Primeira Liga;0;0.00;0.00;70.6;60.0;100.0;0.0;-0.1;0.0;0.0;0.0;0.0;0.0;6.67;0.67;100.0;3.46;0.00;33.3;0.33;0.5;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;4.0;5.67;2.0;1.67;0.0;54.67;19.33;0.0;0.33;0.0;0.33;0.0;0.67;0.17;0.67;0.0;0.0;0.33;-0.5;-0.17;34
Jorge Filipe Oliveira Fernandes;Vitória;POR;DF;26;5;211;0;0;0;0.0;0.3;0.0;0.0;0.0;0.0;0.14;Primeira Liga;0;0.00;0.00;74.4;82.4;87.9;41.2;-0.3;0.2;0.4;0.2;0.6;2.6;21.6;0.0;0;1.28;0.00;37.5;1.20;3.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;12.8;17.2;5.6;5.8;1.4;239.8;110.6;0.0;0.2;2.0;0.2;0.0;2.2;0.62;2.4;0.4;0.2;0.6;-3.1;-0.62;34
Diogo Ferreira;Vitória;POR;MF;21;1;4;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.00;0.00;0;1.00;0.2;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;2.0;0.0;0.0;0.0;-0.2;-0.2;34
Zé Ferreira;Vitória;POR;MF,DF;21;15;856;0;0;2;0.1;0.5;0.0;0.0;0.21;0.01;0.05;Primeira Liga;3;0.32;0.11;72.9;82.5;74.9;52.1;1.5;0.8;1.13;1.33;3.13;1.0;37.53;0.73;52.4;2.41;0.21;26.7;1.93;12.4;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.1;21.53;29.53;10.07;8.93;1.67;356.93;143.8;0.05;0.73;1.4;0.33;0.2;2.07;0.83;4.33;0.6;2.0;0.27;-12.3;-0.82;34
Afonso freitas;Vitória;POR;DF,MF;23;26;1930;1;1;2;0.5;0.9;0.05;0.05;0.09;0.03;0.04;Primeira Liga;9;0.42;0.19;71.7;83.7;72.0;44.1;1.1;0.73;0.62;0.69;1.77;1.88;38.92;0.23;46.2;1.63;0.19;51.7;1.62;25.6;0;0;0;0;0;0;0.0;0;0.0;0.0;4.0;0.5;23.19;32.35;12.08;9.08;1.58;372.35;169.27;0.06;0.65;1.81;0.42;0.27;2.23;0.98;2.85;1.15;0.92;1.15;-25.1;-0.95;34
Bruno Gaspar;Vitória;ANG;DF,MF;30;7;214;0;0;1;0.1;0.5;0.0;0.0;0.42;0.03;0.23;Primeira Liga;1;0.42;0.00;72.1;78.0;81.4;45.5;0.5;0.86;0.14;0.57;1.86;0.71;21.57;0.0;0.0;3.36;0.42;50.0;1.29;3.6;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.1;12.57;17.43;5.57;5.0;1.43;222.71;105.43;0.06;0.14;1.14;0.14;0.14;1.0;0.51;1.29;0.57;0.71;0.14;-3.5;-0.48;34
Tomás Händel;Vitória;POR;MF;22;9;433;1;1;1;0.6;0.1;0.21;0.21;0.21;0.12;0.02;Primeira Liga;5;1.04;0.21;91.5;95.8;89.6;88.9;0.9;1.0;0.33;0.67;2.0;0.33;31.67;0.33;50.0;2.70;0.21;25.0;1.44;6.1;0;0;0;0;0;0;0.0;0;0.0;0.0;1.0;0.4;25.22;27.56;12.67;9.56;1.78;391.56;103.11;0.01;0.33;2.33;0.0;0.0;2.22;0.68;4.78;0.78;1.0;0.11;-5.5;-0.56;34
Índio;Vitória;BRA;MF;23;8;74;0;0;0;0.0;0.1;0.0;0.0;0.0;0.04;0.07;Primeira Liga;1;1.22;0.00;86.2;100.0;81.8;75.0;-0.1;0.0;0.0;0.12;0.25;0.38;5.0;0.0;0.0;2.47;0.00;100.0;2.00;1.5;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;3.12;3.62;1.12;1.12;0.75;62.62;23.88;0.0;0.12;0.62;0.0;0.0;0.38;0.19;0.5;0.62;0.12;0.12;-1.5;-0.15;34
Nicolas Janvier;Vitória;FRA;MF;24;19;631;1;1;0;0.6;0.8;0.14;0.14;0.0;0.08;0.12;Primeira Liga;16;2.28;0.29;77.9;88.7;83.1;62.2;-0.8;0.58;0.47;0.32;1.16;0.11;25.32;0.21;40.0;2.71;0.14;50.0;1.16;9.4;0;0;0;0;0;0;0.0;0;0.0;0.0;2.0;0.4;16.84;21.63;7.0;6.21;3.21;337.79;102.11;0.07;0.53;2.63;0.53;0.32;3.16;0.49;2.58;0.53;0.05;0.37;-8.8;-0.41;34
Michael Johnston;Vitória;IRL;FW,MF;24;25;1364;1;1;4;1.7;2.2;0.07;0.07;0.26;0.11;0.14;Primeira Liga;29;1.91;0.59;67.2;81.9;68.8;37.3;1.8;0.32;0.44;0.2;0.64;0.2;24.8;1.52;51.4;3.63;0.40;27.3;1.52;19.2;0;0;0;0;0;0;0.0;0;0.0;0.0;9.0;-0.7;12.4;18.44;6.88;3.8;1.0;190.96;53.56;0.1;0.92;1.36;0.68;0.08;2.0;0.77;2.12;0.64;1.0;0.24;-17.5;-0.66;34
Rúben Lameiras;Vitória;POR;FW,MF;28;19;1131;1;0;2;2.2;1.8;0.08;0.0;0.16;0.18;0.14;Primeira Liga;32;2.55;0.72;70.3;82.5;75.0;53.8;0.2;0.47;0.26;0.16;0.95;0.21;29.68;0.79;36.6;3.67;0.24;8.3;1.58;15.8;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-1.2000000000000002;14.84;21.11;7.68;4.89;1.47;242.58;79.21;0.12;1.16;1.58;1.26;0.32;2.63;0.83;2.74;0.53;1.21;0.05;-13.600000000000001;-0.6499999999999999;34
Maga;Vitória;POR;DF;24;3;201;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;0;0;0;0;0.0;2.0;0.0;1.67;0.0;0.0;0.0;0.0;0;0;0;0;2.00;0.0;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.67;0.0;0.0;0.0;0.0;34
Miguel Magalhães;Vitória;POR;DF,MF;20;21;1755;0;0;2;0.6;1.6;0.0;0.0;0.1;0.03;0.08;Primeira Liga;4;0.21;0.00;74.9;87.8;71.7;51.0;0.4;1.48;1.71;1.67;4.76;2.48;62.71;0.1;16.7;2.16;0.23;52.4;1.43;26.3;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.6;38.14;50.9;20.95;14.0;2.38;598.33;280.95;0.1;1.0;2.48;1.76;0.9;3.52;1.25;6.24;1.24;0.71;1.05;-25.7;-1.22;34
Manuel Manu;Vitória;POR;DF;21;1;72;0;0;0;0.0;0.1;0.0;0.0;0.0;0.03;0.09;Primeira Liga;1;1.25;1.25;91.4;100.0;87.9;100.0;-0.1;1.0;0.0;0.0;2.0;0.0;61.0;0.0;0;2.50;0.00;0.0;0.00;0.8;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;53.0;58.0;21.0;29.0;3.0;933.0;364.0;0.1;2.0;5.0;0.0;0.0;4.0;0.8;9.0;1.0;0.0;0.0;-0.8;-0.77;34
Nelson;Vitória;ANG;FW,MF;25;29;1158;3;3;0;1.7;0.3;0.23;0.23;0.0;0.13;0.02;Primeira Liga;25;1.94;0.78;78.5;86.9;80.3;43.3;-0.3;0.69;0.41;0.52;1.52;0.59;20.48;1.52;44.9;2.56;0.08;33.3;1.48;16.1;0;0;0;0;0;0;0.0;0;0.0;0.0;3.33;1.3;10.17;12.97;5.93;3.24;0.45;142.1;36.21;0.01;0.17;0.59;0.21;0.07;1.14;0.56;2.17;0.86;0.62;0.38;-14.400000000000002;-0.43000000000000005;34
Gonçalo Nogueira;Vitória;POR;MF;19;2;18;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;100.0;100.0;100.0;0;0.0;0.0;0.0;0.0;0.0;0.5;3.5;0.0;0;0.00;0.00;0;0.00;0.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.5;0.0;19.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.5;0.5;0.5;0.0;-0.1;-0.05;34
Ryoya Ogawa;Vitória;JPN;DF,MF;26;6;210;0;0;0;0.0;0.1;0.0;0.0;0.0;0.02;0.02;Primeira Liga;1;0.43;0.00;73.3;80.5;77.8;44.4;-0.1;0.0;0.33;0.5;0.83;0.83;19.17;0.17;25.0;1.29;0.00;60.0;1.17;3.8;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;11.0;15.0;5.5;4.67;0.67;168.0;75.0;0.02;0.33;0.67;0.5;0.33;1.67;0.63;0.83;0.5;0.33;0.5;-3.8;-0.61;34
Rafa;Vitória;POR;GK;19;2;180;0;0;1;0.0;0.0;0.0;0.0;0.5;0.0;0.01;Primeira Liga;0;0.00;0.00;65.5;100.0;100.0;40.0;1.0;0.5;0.0;0.0;0.5;0.5;28.0;0.0;0;0.50;0.50;100.0;1.50;2.5;0;2.4;0.27;-0.6;3;1.50;66.7;0.0;4.5;3.0;0.0;0.0;18.0;27.5;3.0;9.0;6.0;515.0;381.0;0.0;0.5;0.0;0.0;0.0;0.0;1.25;1.5;0.0;0.0;0.5;-2.5;-1.25;34
Helder Sá;Vitória;POR;DF,MF;20;10;800;0;0;0;0.1;1.4;0.0;0.0;0.0;0.02;0.16;Primeira Liga;4;0.45;0.11;74.0;85.5;76.5;44.6;-1.4;1.2;1.5;0.5;2.6;2.1;58.2;1.3;54.2;2.48;0.11;62.5;1.10;9.3;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.1;35.8;48.4;20.7;11.7;2.5;540.9;209.1;0.1;0.9;3.3;1.0;0.8;3.2;0.93;4.8;1.8;0.4;0.5;-9.200000000000001;-0.91;34
Safira;Vitória;BRA;FW;28;22;815;5;5;1;2.6;0.5;0.55;0.55;0.11;0.29;0.05;Primeira Liga;24;2.65;1.10;62.0;72.3;47.1;75.0;0.5;0.23;0.32;0.05;0.41;0.36;13.91;0.23;41.7;2.22;0.33;60.2;1.68;10.5;0;0;0;0;0;0;0.0;0;0.0;0.0;2.0;2.4;6.09;9.82;4.5;1.09;0.14;68.36;12.18;0.03;0.27;0.45;0.0;0.0;0.41;0.48;0.86;1.5;1.55;2.55;-7.9;-0.19;34
Alfa Semedo;Vitória;GNB;MF;25;1;26;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;Primeira Liga;0;0.00;0.00;100.0;100.0;100.0;100.0;0.0;1.0;0.0;0.0;1.0;1.0;14.0;0.0;0;3.33;0.00;0;3.00;0.1;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;0.0;11.0;11.0;2.0;8.0;1.0;199.0;69.0;0.0;0.0;0.0;0.0;0.0;2.0;0.1;4.0;2.0;0.0;0.0;-0.1;-0.1;34
André Silva;Vitória;BRA;FW,MF;26;23;1749;6;6;1;4.8;2.9;0.31;0.31;0.05;0.25;0.15;Primeira Liga;51;2.62;0.93;67.1;78.8;74.6;53.1;-1.9;0.39;0.7;0.57;1.17;0.87;34.13;0.96;44.9;2.11;0.05;33.7;1.65;21.2;0;0;0;0;0;0;0.0;0;0.0;0.0;3.0;1.2000000000000002;15.61;23.26;9.04;4.48;1.13;226.48;50.22;0.07;0.91;1.39;0.22;0.13;1.87;0.92;2.48;1.57;1.43;1.26;-16.4;-0.67;34
Jota Silva;Vitória;POR;FW,MF;23;30;1599;2;2;2;4.3;2.3;0.11;0.11;0.11;0.24;0.13;Primeira Liga;42;2.36;0.62;57.4;75.4;60.9;36.1;-0.3;0.77;0.97;0.3;1.63;0.43;26.73;0.6;22.0;2.54;0.28;42.0;1.73;19.7;0;0;0;0;0;0;0.0;0;0.0;0.0;5.5;-2.3;9.33;16.27;4.9;3.27;0.73;143.57;39.57;0.05;0.83;0.5;0.47;0.17;1.03;0.66;3.07;1.1;1.73;1.13;-15.399999999999999;-0.42000000000000004;34
Tiago Silva;Vitória;POR;MF;30;28;2097;5;1;1;4.2;2.8;0.21;0.04;0.04;0.18;0.12;Primeira Liga;25;1.07;0.21;79.7;88.9;84.6;59.6;-1.8;1.07;0.71;0.96;2.64;0.43;56.5;0.93;48.1;2.96;0.21;42.1;1.68;27.3;0;0;0;0;0;0;0.0;0;0.0;0.0;5.0;0.7999999999999998;38.93;48.82;15.68;15.68;5.86;736.68;222.93;0.11;1.29;4.46;0.54;0.0;5.71;0.97;5.46;1.86;1.43;0.29;-23.1;-0.79;34
Mamadou Tounkara;Vitória;FRA;DF;21;14;1048;0;0;0;0.2;0.0;0.0;0.0;0.0;0.02;0.0;Primeira Liga;2;0.17;0.09;81.6;89.8;90.3;51.6;0.0;0.57;0.79;0.36;1.14;3.57;38.86;0.21;75.0;0.43;0.00;50.0;1.64;15.7;0;0;0;0;0;0;0.0;0;0.0;0.0;0.0;-0.2;25.93;31.79;9.43;13.93;2.36;482.5;162.5;0.01;0.0;1.43;0.0;0.0;1.57;1.12;2.71;0.86;0.29;1.86;-15.5;-1.1;34
